age,allowedregion,contact,degree,education,educationtype,examtype,experience,gradebenifit,introduction,level,major,others,party,position,race,recruit,region,sex,site,specialposition,system,workplace
35周岁以下,本省,詹淑女0596-7363015,不限,本科及以上,不限,A类,不限,否,基层一线执法,县级,食品科学与工程类、法学类,最低服务年限5年,不限,01 华丰市场监督管理所科员,不限,1,漳州,不限,华安县,否,行政机关,15531 华安县市场监督管理局
35周岁以下,本省,詹淑女0596-7363015,不限,大专及以上,不限,A类,不限,否,基层一线执法,县级,不限,最低服务年限5年,不限,02 华丰市场监督管理所科员,不限,1,漳州,不限,华安县,是,行政机关,15531 华安县市场监督管理局
35周岁以下,本省,陈 0591-87564260,学士或以上学位,本科及以上,不限,A类,不限,否,从事基层一线食品药品监督执法工作,县级,食品科学与工程类,无,不限,04 鼓东市场监督管理所科员,不限,1,福州,不限,鼓楼区,否,行政机关,10102 福州市鼓楼区市场监督管理局
35周岁以下,本省,陈 0591-87564260,学士或以上学位,本科及以上,不限,A类,不限,否,从事基层一线执法工作,县级,法学类,无,不限,05 东街市场监督管理所科员,不限,1,福州,不限,鼓楼区,是,行政机关,10102 福州市鼓楼区市场监督管理局
35周岁以下,本省,陈 0591-87564260,学士或以上学位,本科及以上,不限,A类,不限,否,从事基层一线执法工作,县级,计算机科学与技术类,无,不限,06 温泉市场监督管理所科员,不限,1,福州,不限,鼓楼区,否,行政机关,10102 福州市鼓楼区市场监督管理局
35周岁以下,本省,詹淑女0596-7363015,不限,本科及以上,不限,A类,不限,否,基层一线执法,县级,食品科学与工程类、中国语言文学类,最低服务年限5年,不限,03 高安市场监督管理所科员,不限,1,漳州,不限,华安县,否,行政机关,15531 华安县市场监督管理局
35周岁以下,本省,张洁0596-2638869,学士或以上学位,本科及以上,不限,A类,两年基层工作经历,否,从事城市规划管理工作,市级,建筑（学）、城市规划、城市规划与设计、道路桥梁与渡河工程、交通（土建）工程、城乡规划、道路与桥梁、建筑技术科学,具有工程师任职资格,不限,01 芗城分局科员,不限,1,漳州,不限,漳州市,否,行政机关,15605 漳州市城乡规划局
35周岁以下,本省,陈 0591-87564260,学士或以上学位,本科及以上,不限,A类,不限,否,从事基层一线执法工作,县级,法学类,无,不限,01 安泰街道司法所科员,不限,1,福州,不限,鼓楼区,否,行政机关,10103 福州市鼓楼区司法局
30周岁以下,本省,张先生0597-2230419,学士或以上学位,本科及以上,不限,A类加考公安,不限,否,基层一线执法类,市级,1.计算机信息管理类：信息与计算科学，计算机信息系统，信息系统，信息管理与信息系统。2.环境生态类：农业资源与环境，生态安全，生态学，资源与环境, 符合人民警察录用条件，符合体检特殊标准（单侧裸眼视力低于4.8，不合格）。最低服务年限五年。,不限,01 永福中心派出所科员,不限,1,龙岩,男,龙岩市,否,公安系统,16403 龙岩市森林公安局
35周岁以下,本省,,学士或以上学位,本科及以上,不限,A类,不限,否,从事工商行政管理工作,市级,法学类,江女士0597-2338442,不限,01 开发区工商局科员,不限,1,龙岩,不限,龙岩市,否,行政机关,16404 龙岩市工商行政管理局
35周岁以下,本省,郭女士0597-2958378,学士或以上学位,本科及以上,不限,A类,不限,是,基层一线税收管征工作,县级,会计与审计类、法学专业,最低服务年限五年,不限,07 武平县地方税务局征收科员,不限,1,省直,不限,武平县,否,地税系统,16430 龙岩市地方税务局
35周岁以下,本设区市,郭女士0597-2958378,学士或以上学位,本科及以上,不限,A类,不限,是,基层一线税收管征工作,县级,会计与审计类、计算机科学与技术类,最低服务年限五年,不限,08 武平县地方税务局征收科员,不限,1,省直,不限,武平县,否,地税系统,16430 龙岩市地方税务局
35周岁以下,本省,,学士或以上学位,本科及以上,不限,A类,不限,否,从事工商行政管理工作,市级,法学类,江女士0597-2338442,不限,02 乡镇基层工商所科员,不限,1,龙岩,不限,龙岩市,否,行政机关,16404 龙岩市工商行政管理局
35周岁以下,本省,,学士或以上学位,本科及以上,不限,A类,不限,否,从事工商行政管理工作,市级,中国语言文学类,江女士0597-2338442,不限,03 乡镇基层工商所科员,不限,1,龙岩,不限,龙岩市,否,行政机关,16404 龙岩市工商行政管理局
35周岁以下,全国,,硕士或以上学位,研究生及以上,不限,A类,不限,否,基层一线税收管征工作,县级,会计与审计类、财政金融类,郭女士0597-2958378,不限,01 新罗区地方税务局征收科员,不限,2,省直,不限,新罗区,否,地税系统,16430 龙岩市地方税务局
35周岁以下,本省,郭女士0597-2958378,学士或以上学位,本科及以上,不限,A类,不限,是,基层一线税收管征工作,县级,会计与审计类、财政金融类,最低服务年限五年,不限,09 连城县地方税务局基层分局科员,不限,1,省直,男,连城县,否,地税系统,16430 龙岩市地方税务局
35周岁以下,本设区市,郭女士0597-2958378,学士或以上学位,本科及以上,不限,A类,不限,是,基层一线税收管征工作,县级,会计与审计类、财政金融类,最低服务年限五年,不限,10 连城县地方税务局征收科员,不限,1,省直,不限,连城县,否,地税系统,16430 龙岩市地方税务局
35周岁以下,本省,郭女士0597-2958378,学士或以上学位,本科及以上,不限,A类,不限,是,基层一线税收管征工作,县级,会计与审计类、国际商务、农林经济管理,最低服务年限五年,不限,11 长汀县地方税务局征收科员,不限,2,省直,不限,长汀县,否,地税系统,16430 龙岩市地方税务局
35周岁以下,本设区市,郭女士0597-2958378,学士或以上学位,本科及以上,不限,A类,不限,是,基层一线税收管征工作,县级,会计与审计类、财政金融类,最低服务年限五年,不限,12 长汀县地方税务局征收科员,不限,1,省直,不限,长汀县,否,地税系统,16430 龙岩市地方税务局
35周岁以下,全国,,硕士或以上学位,研究生及以上,不限,A类,不限,否,基层一线税收管征工作,县级,会计与审计类、财政金融类,郭女士0597-2958378,不限,02 新罗区地方税务局基层分局科员,不限,1,省直,男,新罗区,否,地税系统,16430 龙岩市地方税务局
35周岁以下,本省,,学士或以上学位,本科及以上,不限,A类,不限,否,基层一线税收管征工作,县级,会计与审计类、财政金融类,郭女士0597-2958378,不限,03 漳平市地方税务局征收科员,不限,2,省直,不限,漳平市,否,地税系统,16430 龙岩市地方税务局
35周岁以下,本省,,学士或以上学位,本科及以上,不限,A类,不限,否,边远乡镇基层一线税收管征工作,县级,会计与审计类、财政金融类,郭女士0597-2958378,不限,04 漳平市地方税务局基层分局科员,不限,1,省直,男,漳平市,否,地税系统,16430 龙岩市地方税务局
35周岁以下,本省,,学士或以上学位,本科及以上,不限,A类,不限,否,基层一线税收管征工作,县级,会计与审计类、财政金融类,郭女士0597-2958378,不限,05 永定区地方税务局征收科员,不限,2,省直,不限,永定区,否,地税系统,16430 龙岩市地方税务局
35周岁以下,本省,黄先生0598-6329739,学士或以上学位,本科及以上,不限,A类(乡镇),不限,否,综合管理类，从事生物技术服务等相关工作,乡镇（街道）,生物科学类,最低服务年限五年,不限,08 溪尾乡人民政府科员,不限,1,三明,不限,尤溪县,否,行政机关,16770 尤溪县乡镇政府
35周岁以下,本省,黄先生0598-6329739,学士或以上学位,本科及以上,不限,B类,不限,否,专业技术类，从事公路建设规划管理工作,乡镇（街道）,交通运输综合管理类,最低服务年限五年,不限,09 中仙乡人民政府科员,不限,1,三明,不限,尤溪县,否,行政机关,16770 尤溪县乡镇政府
35周岁以下,本省,张先生0598-8300581,学士或以上学位,本科及以上,不限,A类(乡镇),不限,否,综合管理类，从事办公室综合管理工作，需经常驻村和夜间值班,乡镇（街道）,公共管理类、农业经济管理类,最低服务年限五年,不限,01 岩前镇人民政府科员,不限,1,三明,男,三元区,否,行政机关,16570 三明市三元区乡镇政府
35周岁以下,本省,张先生0598-8300581,学士或以上学位,本科及以上,不限,A类(乡镇),不限,否,综合管理类，从事农村经济和村镇建设项目规划、施工管理工作,乡镇（街道）,土建类，会计与审计类,最低服务年限五年,不限,02 莘口镇人民政府科员,不限,1,三明,男,三元区,否,行政机关,16570 三明市三元区乡镇政府
35周岁以下,本省,张先生0598-8300581,学士或以上学位,本科及以上,不限,A类(乡镇),不限,否,综合管理类，从事农村经济和村镇建设项目规划、施工管理工作,乡镇（街道）,土建类、会计与审计类,最低服务年限五年,不限,03 莘口镇人民政府科员,不限,1,三明,女,三元区,否,行政机关,16570 三明市三元区乡镇政府
35周岁以下,本省,张先生0598-8300581,学士或以上学位,本科及以上,不限,A类(乡镇),不限,否,综合管理类，从事村乡建设项目规划、施工管理及水资源生态环境保护工作，需经常驻村、野外作业和下工地，及夜间值班 ,乡镇（街道）,土建类、环境生态类,最低服务年限五年,不限,04 中村乡人民政府科员,不限,1,三明,男,三元区,否,行政机关,16570 三明市三元区乡镇政府
35周岁以下,本省,,学士或以上学位,本科及以上,不限,A类,不限,否,边远乡镇基层一线税收管征工作,县级,会计与审计类、财政金融类,郭女士0597-2958378,不限,06 永定区地方税务局基层分局科员,不限,1,省直,男,永定区,否,地税系统,16430 龙岩市地方税务局
35周岁以下,本省,黄先生0598-6329739,不限,大专及以上,不限,A类(乡镇),不限,否,综合管理类，从事综合工作,乡镇（街道）,不限,最低服务年限五年,不限,10 坂面镇人民政府科员,不限,1,三明,不限,尤溪县,是,行政机关,16770 尤溪县乡镇政府
35周岁以下,本省,黄先生0598-6329739,学士或以上学位,本科及以上,不限,A类(乡镇),不限,否,综合管理类，从事综合工作,乡镇（街道）,工商管理类,最低服务年限五年,不限,11 新阳镇人民政府科员,不限,1,三明,不限,尤溪县,否,行政机关,16770 尤溪县乡镇政府
35周岁以下,本省,黄先生0598-6329739,学士或以上学位,本科及以上,不限,B类,不限,否,专业技术类，从事艺术设计、群众文体舞台设计等相关工作,乡镇（街道）,艺术设计类,最低服务年限五年,不限,12 管前镇人民政府科员,不限,1,三明,不限,尤溪县,否,行政机关,16770 尤溪县乡镇政府
35周岁以下,本省,钱女士0598-5822021,学士或以上学位,本科及以上,不限,A类(乡镇),不限,否,专业技术类，从事村镇规划建设工作,乡镇（街道）,土建类,最低服务年限五年,不限,03 富口镇人民政府科员,不限,1,三明,不限,沙县,否,行政机关,16870 沙县乡镇政府
35周岁以下,本省,钱女士0598-5822021,学士或以上学位,本科及以上,不限,A类(乡镇),不限,否,专业技术类，从事财政金融工作,乡镇（街道）,财政金融类,最低服务年限五年,不限,04 富口镇人民政府科员,不限,1,三明,不限,沙县,否,行政机关,16870 沙县乡镇政府
30周岁以下,本省,高先生0598-8962213,学士或以上学位,本科及以上,不限,A类加考公安,不限,否,行政执法类，从事派出所执法工作,县级,法学类、心理学类,最低服务年限五年，符合人民警察录用条件，符合体检特殊标准（单侧裸眼视力低于4.8，不合格）,不限,01 基层派出所科员,不限,1,三明,男,沙县,否,公安系统,16801 沙县公安局
